COURSE,215,
LAB,Op Amps,
DATE,_10/27/2017,
,,
NAMES,Matthew Remillard,Rishabh Shah
UNIQs,mremilla,rishabas
GSI,,
,,
Time(s),Ch1(V),Ch2(V)
0.000000000,-0.080402010,0.002010050
0.000008400,0.000000000,0.006030150
0.000016800,0.160804020,0.004020100
0.000025200,0.321608040,0.008040200
0.000033600,0.482412060,0.008040200
0.000042000,0.562814070,0.010050250
0.000050400,0.643216080,0.012060300
0.000058800,0.804020100,0.012060300
0.000067200,0.964824120,0.012060300
0.000075600,1.045226130,0.016080400
0.000084000,1.125628140,0.016080400
0.000092400,1.286432160,0.018090450
0.000100800,1.366834170,0.018090450
0.000109200,1.447236180,0.018090450
0.000117600,1.608040200,0.018090450
0.000126000,1.688442210,0.020100500
0.000134400,1.688442210,0.020100500
0.000142800,1.849246230,0.020100500
0.000151200,1.849246230,0.022110550
0.000159600,1.929648240,0.022110550
0.000168000,1.929648240,0.022110550
0.000176400,2.010050250,0.022110550
0.000184800,2.010050250,0.022110550
0.000193200,2.090452260,0.022110550
0.000201600,2.090452260,0.022110550
0.000210000,2.170854270,0.022110550
0.000218400,2.170854270,0.022110550
0.000226800,2.170854270,0.024120600
0.000235200,2.170854270,0.022110550
0.000243600,2.170854270,0.022110550
0.000252000,2.170854270,0.022110550
0.000260400,2.090452260,0.022110550
0.000268800,2.170854270,0.022110550
0.000277200,2.090452260,0.020100500
0.000285600,2.010050250,0.022110550
0.000294000,1.929648240,0.020100500
0.000302400,1.929648240,0.020100500
0.000310800,1.849246230,0.018090450
0.000319200,1.768844220,0.018090450
0.000327600,1.688442210,0.018090450
0.000336000,1.688442210,0.018090450
0.000344400,1.608040200,0.016080400
0.000352800,1.527638190,0.014070350
0.000361200,1.366834170,0.014070350
0.000369600,1.286432160,0.012060300
0.000378000,1.206030150,0.012060300
0.000386400,1.045226130,0.010050250
0.000394800,0.884422110,0.008040200
0.000403200,0.804020100,0.006030150
0.000411600,0.804020100,0.008040200
0.000420000,0.643216080,0.004020100
0.000428400,0.482412060,0.004020100
0.000436800,0.321608040,0.002010050
0.000445200,0.241206030,0.000000000
0.000453600,0.080402010,0.002010050
0.000462000,0.000000000,-0.002010050
0.000470400,-0.160804020,-0.004020100
0.000478800,-0.241206030,-0.006030150
0.000487200,-0.402010050,-0.006030150
0.000495600,-0.482412060,-0.006030150
0.000504000,-0.643216080,-0.008040200
0.000512400,-0.804020100,-0.010050250
0.000520800,-0.964824120,-0.010050250
0.000529200,-1.045226130,-0.012060300
0.000537600,-1.206030150,-0.014070350
0.000546000,-1.286432160,-0.014070350
0.000554400,-1.447236180,-0.016080400
0.000562800,-1.527638190,-0.016080400
0.000571200,-1.688442210,-0.016080400
0.000579600,-1.768844220,-0.018090450
0.000588000,-1.849246230,-0.020100500
0.000596400,-2.010050250,-0.020100500
0.000604800,-2.090452260,-0.020100500
0.000613200,-2.170854270,-0.022110550
0.000621600,-2.251256280,-0.024120600
0.000630000,-2.331658290,-0.024120600
0.000638400,-2.492462310,-0.024120600
0.000646800,-2.492462310,-0.024120600
0.000655200,-2.572864320,-0.024120600
0.000663600,-2.653266330,-0.024120600
0.000672000,-2.733668340,-0.026130650
0.000680400,-2.733668340,-0.026130650
0.000688800,-2.814070350,-0.026130650
0.000697200,-2.814070350,-0.026130650
0.000705600,-2.894472360,-0.026130650
0.000714000,-2.894472360,-0.026130650
0.000722400,-2.894472360,-0.028140700
0.000730800,-2.894472360,-0.026130650
0.000739200,-2.894472360,-0.026130650
0.000747600,-2.894472360,-0.028140700
0.000756000,-2.894472360,-0.024120600
0.000764400,-2.814070350,-0.026130650
0.000772800,-2.814070350,-0.026130650
0.000781200,-2.733668340,-0.024120600
0.000789600,-2.733668340,-0.024120600
0.000798000,-2.653266330,-0.024120600
0.000806400,-2.572864320,-0.024120600
0.000814800,-2.572864320,-0.022110550
0.000823200,-2.412060300,-0.022110550
0.000831600,-2.331658290,-0.020100500
0.000840000,-2.331658290,-0.018090450
0.000848400,-2.170854270,-0.018090450
0.000856800,-2.170854270,-0.018090450
0.000865200,-2.090452260,-0.016080400
0.000873600,-2.010050250,-0.014070350
0.000882000,-1.849246230,-0.014070350
0.000890400,-1.768844220,-0.012060300
0.000898800,-1.608040200,-0.012060300
0.000907200,-1.527638190,-0.010050250
0.000915600,-1.366834170,-0.008040200
0.000924000,-1.286432160,-0.008040200
