COURSE,215,
LAB,Op Amps,
DATE,_10/27/2017,
,,
NAMES,Matthew Remillard,Rishabh Shah
UNIQs,mremilla,rishabas
GSI,,
,,
Time(s),Ch1(V),Ch2(V)
0.000000000,0.000000000,0.017688442
0.000001680,0.080402010,0.020100502
0.000003360,0.321608040,0.022512563
0.000005040,0.402010050,0.024120603
0.000006720,0.562814070,0.028140703
0.000008400,0.804020100,0.028140703
0.000010080,0.884422110,0.031356784
0.000011760,0.964824120,0.031356784
0.000013440,1.125628140,0.034572864
0.000015120,1.286432160,0.036180904
0.000016800,1.447236180,0.039396985
0.000018480,1.527638190,0.041809045
0.000020160,1.608040200,0.041005025
0.000021840,1.768844220,0.043417085
0.000023520,1.849246230,0.043417085
0.000025200,2.010050250,0.045025126
0.000026880,2.090452260,0.047437186
0.000028560,2.170854270,0.045829146
0.000030240,2.251256280,0.048241206
0.000031920,2.331658290,0.047437186
0.000033600,2.412060300,0.045829146
0.000035280,2.492462310,0.049849246
0.000036960,2.572864320,0.049045226
0.000038640,2.572864320,0.046633166
0.000040320,2.572864320,0.049849246
0.000042000,2.653266330,0.048241206
0.000043680,2.653266330,0.045025126
0.000045360,2.733668340,0.046633166
0.000047040,2.653266330,0.046633166
0.000048720,2.733668340,0.043417085
0.000050400,2.653266330,0.042613065
0.000052080,2.733668340,0.043417085
0.000053760,2.572864320,0.041809045
0.000055440,2.653266330,0.041005025
0.000057120,2.572864320,0.038592965
0.000058800,2.492462310,0.037788945
0.000060480,2.412060300,0.035376884
0.000062160,2.412060300,0.034572864
0.000063840,2.331658290,0.030552764
0.000065520,2.251256280,0.029748744
0.000067200,2.170854270,0.028140703
0.000068880,2.090452260,0.030552764
0.000070560,1.929648240,0.023316583
0.000072240,1.768844220,0.020904523
0.000073920,1.768844220,0.018492462
0.000075600,1.688442210,0.016080402
0.000077280,1.527638190,0.014472362
0.000078960,1.366834170,0.008844221
0.000080640,1.286432160,0.008040201
0.000082320,1.125628140,0.005628141
0.000084000,0.964824120,0.005628141
0.000085680,0.804020100,0.000804020
0.000087360,0.723618090,-0.000804020
0.000089040,0.482412060,-0.004020101
0.000090720,0.402010050,-0.006432161
0.000092400,0.241206030,-0.012060301
0.000094080,0.080402010,-0.013668342
0.000095760,0.000000000,-0.014472362
0.000097440,-0.160804020,-0.017688442
0.000099120,-0.321608040,-0.018492462
0.000100800,-0.482412060,-0.022512563
0.000102480,-0.643216080,-0.024924623
0.000104160,-0.804020100,-0.026532663
0.000105840,-0.964824120,-0.028140703
0.000107520,-1.125628140,-0.031356784
0.000109200,-1.206030150,-0.032964824
0.000110880,-1.447236180,-0.034572864
0.000112560,-1.527638190,-0.038592965
0.000114240,-1.688442210,-0.037788945
0.000115920,-1.768844220,-0.041005025
0.000117600,-1.929648240,-0.042613065
0.000119280,-2.010050250,-0.044221105
0.000120960,-2.170854270,-0.045025126
0.000122640,-2.251256280,-0.045829146
0.000124320,-2.412060300,-0.047437186
0.000126000,-2.492462310,-0.049045226
0.000127680,-2.572864320,-0.049045226
0.000129360,-2.653266330,-0.049849246
0.000131040,-2.733668340,-0.050653266
0.000132720,-2.814070350,-0.050653266
0.000134400,-2.894472360,-0.052261306
0.000136080,-2.974874370,-0.052261306
0.000137760,-2.974874370,-0.049045226
0.000139440,-3.055276380,-0.053065327
0.000141120,-3.055276380,-0.051457286
0.000142800,-3.135678390,-0.050653266
0.000144480,-3.135678390,-0.049849246
0.000146160,-3.135678390,-0.049045226
0.000147840,-3.135678390,-0.048241206
0.000149520,-3.135678390,-0.049849246
0.000151200,-3.135678390,-0.045829146
0.000152880,-3.055276380,-0.045025126
0.000154560,-3.055276380,-0.044221105
0.000156240,-3.055276380,-0.043417085
0.000157920,-2.974874370,-0.041005025
0.000159600,-2.894472360,-0.039396985
0.000161280,-2.974874370,-0.037788945
0.000162960,-2.814070350,-0.034572864
0.000164640,-2.733668340,-0.034572864
0.000166320,-2.653266330,-0.032964824
0.000168000,-2.572864320,-0.028944724
0.000169680,-2.412060300,-0.029748744
0.000171360,-2.331658290,-0.024120603
0.000173040,-2.331658290,-0.022512563
0.000174720,-2.170854270,-0.020100502
0.000176400,-2.010050250,-0.018492462
0.000178080,-1.929648240,-0.016080402
0.000179760,-1.768844220,-0.012864322
0.000181440,-1.688442210,-0.009648241
0.000183120,-1.527638190,-0.008040201
0.000184800,-1.366834170,-0.004824121
